Materials,Stock,Duplicates,,
0010040251,0000018,1,,
0010040250,0000007,1,,
0010040249,0000000,1,,
0010040248,0000010,1,,
0010040247,0000010,1,,
0010040246,0000000,1,,
0010040245,0000001,1,,
0010040244,0000001,1,,
0010040243,0000001,1,,
0010040242,0000001,1,,
0010040241,0000006,1,,
0010040240,0000001,1,,
0010040239,0000012,1,,
0010040238,0000000,1,,
0010040237,0000001,1,,
0010040236,0000001,1,,
0010040235,0000006,1,,
0010040234,0000009,1,,
0010040233,0000008,1,,
0010040232,0000003,1,,
0010040231,0000010,1,,
0010040230,0000008,1,,
0010040229,0000001,1,,
0010040228,0000001,1,,
0010040227,0000010,1,,
0010040226,0000067,1,,
0010040225,0000018,1,,
0010040224,0000000,1,,
0010040213,0000406,1,,
0010040212,0000319,1,,
0010040211,0000430,1,,
0010040210,0000387,1,,
0010040209,0004608,1,,
0010040150,0000005,1,,
0010040149,0000050,1,,
0010040148,0000000,1,,
0010040146,0000000,1,,
0010040141,0000170,1,,
0010040140,0000340,1,,
0010040139,0000000,1,,
0010040138,0000000,1,,
0010040137,0000000,1,,
0010040136,0000000,1,,
0010040135,0000000,1,,
0010040134,0000000,1,,
0010040133,0000000,1,,
0010040132,0000000,1,,
0010040131,0000000,1,,
0010040130,0000000,1,,
0010040129,0000000,1,,
0010040125,0000000,1,,
0010040124,0000000,1,,
0010040123,0000000,1,,
0010040122,0000630,1,,
0010040115,0000000,1,,
0010040114,0000008,2,,
0010040114,0001532,2,,
0010040108,0000126,1,,
0010040107,0000306,1,,
0010040106,0000142,1,,
0010040105,0000306,2,,
0010040105,0000018,2,,
0010040103,0000033,1,,
0010040102,0000000,1,,
0010040100,0000010,1,,
0010040099,0000010,1,,
0010040098,0000100,1,,
0010040096,0000005,1,,
0010040095,0000000,1,,
0010040087,0000000,1,,
0010040086,0000000,1,,
0010040085,0000000,1,,
0010040084,0000000,1,,
0010040082,0000000,1,,
0010040081,0000000,1,,
0010040080,0000000,1,,
0010040079,0000000,1,,
0010040078,0000000,1,,
0010040077,0000000,1,,
0010040076,0000000,1,,
0010040075,0000000,1,,
0010040072,0000000,1,,
0010040071,0000000,1,,
0010040070,0000000,1,,
0010040069,0000000,1,,
0010040068,0000000,1,,
0010040067,0000000,1,,
0010040066,0000000,1,,
0010040065,0000000,1,,
0010040014,0000003,1,,
0010040013,0000002,1,,
0010040012,0000001,1,,
0010040011,0000005,1,,
0010040010,0000005,1,,
0010040009,0000001,1,,
0010040008,0000001,1,,
0010040007,0000002,1,,
0010040006,0000002,1,,
0010040005,0000001,1,,
0010040004,0000001,1,,
0010040003,0000002,1,,
0010040002,0000002,1,,
0010040001,0000002,1,,
0010040000,0000001,1,,
0010039999,0000002,1,,
0010039998,0000000,1,,
0010039997,0000002,1,,
0010039996,0000001,1,,
0010039993,0000000,1,,
0010039987,0000021,1,,
0010039986,0000038,1,,
0010039985,0000001,1,,
0010039984,0000005,1,,
0010039983,0000002,1,,
0010039982,0000002,1,,
0010039981,0000002,1,,
0010039980,0000005,1,,
0010039979,0000001,1,,
0010039978,0000005,1,,
0010039977,0000003,1,,
0010039976,0000001,1,,
0010039963,0000000,1,,
0010039962,0000000,1,,
0010039961,0000000,1,,
0010039960,0000000,1,,
0010039959,0000000,1,,
0010039958,0000000,1,,
0010039957,0000000,1,,
0010039956,0000000,1,,
0010039939,0000046,1,,
0010039938,0000034,1,,
0010039735,0000000,1,,
0010039720,0000000,1,,
0010039719,0000000,1,,
0010039716,0000000,1,,
0010039715,0000000,1,,
0010039706,0000024,1,,
0010039705,0000060,1,,
0010039689,0000005,1,,
0010039688,0000005,1,,
0010039687,0000028,1,,
0010039686,0000016,1,,
0010039321,0000000,1,,
0010039320,0000000,1,,
0010039319,0000000,1,,
0010039318,0000000,1,,
0010039317,0000000,1,,
0010039315,0000000,1,,
0010039314,0000000,1,,
0010039313,0000000,1,,
0010039311,0000000,1,,
0010039310,0000000,1,,
0010039309,0000000,1,,
0010039308,0000000,1,,
0010039307,0000000,1,,
0010039306,0000000,1,,
0010039305,0000000,1,,
0010039304,0000000,1,,
0010039303,0000000,1,,
0010039302,0000000,1,,
0010039301,0000000,1,,
0010039300,0000000,1,,
0010039298,0000000,1,,
0010039296,0000000,1,,
0010039284,0000004,1,,
0010039283,0000009,1,,
0010039272,0000010,1,,
0010039271,0000010,1,,
0010039270,0000005,1,,
0010039269,0000005,1,,
0010039260,0000010,1,,
0010039259,0000005,1,,
0010039257,0000045,1,,
0010039222,0000020,1,,
0010039221,0000016,1,,
0010039207,0000000,1,,
0010039206,0000000,1,,
0010039189,0000071,1,,
0010039188,0000010,1,,
0010039187,0000010,1,,
0010039178,0000000,1,,
0010039165,0000739,1,,
0010039106,0000037,1,,
0010039099,0000000,1,,
0010039098,0000000,1,,
0010039097,0000000,1,,
0010039094,0000035,1,,
0010039093,0000106,1,,
0010039092,0000042,1,,
0010039091,0000009,1,,
0010039090,0000000,1,,
0010039073,0000016,1,,
0010039071,0000012,1,,
0010039070,0000030,1,,
0010039069,0000007,1,,
0010039067,0000003,1,,
0010038951,0000000,1,,
0010038950,0000000,1,,
0010038949,0000000,1,,
0010038948,0000000,1,,
0010038947,0000000,1,,
0010038946,0000000,1,,
0010038945,0000000,1,,
0010038944,0000000,1,,
0010038943,0000000,1,,
0010038942,0000000,1,,
0010038941,0000000,1,,
0010038940,0000000,1,,
0010038939,0000000,1,,
0010038937,0000000,1,,
0010038936,0000000,1,,
0010038935,0000000,1,,
0010038934,0000000,1,,
0010038933,0000000,1,,
0010038932,0000000,1,,
0010038931,0000000,1,,
0010038930,0000000,1,,
0010038929,0000000,1,,
0010038928,0000000,1,,
0010038927,0000000,1,,
0010038926,0000000,1,,
0010038925,0000000,1,,
0010038924,0000000,1,,
0010038923,0000000,1,,
0010038922,0000000,1,,
0010038921,0000000,1,,
0010038920,0000000,1,,
0010038919,0000000,1,,
0010038918,0000000,1,,
0010038917,0000000,1,,
0010038916,0000000,1,,
0010038915,0000000,1,,
0010038914,0000000,1,,
0010038913,0000000,1,,
0010038912,0000000,1,,
0010038911,0000000,1,,
0010038910,0000000,1,,
0010038909,0000000,1,,
0010038908,0000000,1,,
0010038907,0000000,1,,
0010038901,0000000,1,,
0010038900,0000000,1,,
0010038895,0000000,1,,
0010038894,0000000,1,,
0010038891,0000000,1,,
0010038890,0000000,1,,
0010038889,0000000,1,,
0010038888,0000000,1,,
0010038887,0000000,1,,
0010038886,0000000,1,,
0010038885,0000000,1,,
0010038884,0000000,1,,
0010038883,0000000,1,,
0010038882,0000000,1,,
0010038881,0000000,1,,
0010038880,0000000,1,,
0010038879,0000000,1,,
0010038878,0000000,1,,
0010038866,0000010,1,,
0010038865,0000007,1,,
0010038829,0000007,1,,
0010038828,0000016,1,,
0010038819,0000005,1,,
0010038818,0000010,1,,
0010038817,0000004,1,,
0010038816,0000001,1,,
0010038815,0000010,1,,
0010038810,0000000,1,,
0010038775,0000009,1,,
0010038774,0000005,1,,
0010038762,0000070,1,,
0010038750,0000003,1,,
0010038749,0000003,1,,
0010038747,0000001,1,,
0010038739,0000001,1,,
0010038738,0000001,1,,
0010038690,0000010,1,,
0010038674,0000000,1,,
0010038673,0000000,1,,
0010038672,0000000,1,,
0010038671,0000000,1,,
0010038664,0000000,1,,
0010038663,0000000,1,,
0010038641,0000046,1,,
0010038529,0000116,1,,
0010038528,0000085,1,,
0010038527,0000168,1,,
0010038525,0000097,1,,
0010038524,0000177,1,,
0010038523,0000005,2,,
0010038523,0000047,2,,
0010038522,0000039,1,,
0010038521,0000002,1,,
0010038520,0000000,1,,
0010038519,0000000,1,,
0010038518,0000041,2,,
0010038518,0000149,2,,
0010038517,0000126,1,,
0010038516,0000019,2,,
0010038516,0000024,2,,
0010038515,0000028,1,,
0010038514,0000217,2,,
0010038514,0000316,2,,
0010038513,0000010,2,,
0010038513,0000030,2,,
0010038512,0000002,2,,
0010038512,0000142,2,,
0010038511,0000000,1,,
0010038510,0000000,1,,
0010038509,0000000,1,,
0010038508,0000000,1,,
0010038507,0000000,1,,
0010038506,0000068,1,,
0010038505,0000000,1,,
0010038504,0000025,1,,
0010038503,0000000,1,,
0010038502,0000040,1,,
0010038501,0000000,1,,
0010038500,0000000,1,,
0010038499,0000000,1,,
0010038498,0000000,1,,
0010038496,0000000,1,,
0010038495,0000037,1,,
0010038494,0000000,1,,
0010038493,0000000,1,,
0010038492,0000000,1,,
0010038491,0000016,1,,
0010038490,0000000,1,,
0010038487,0000000,1,,
0010038486,0000000,1,,
0010038485,0000000,1,,
0010038484,0000000,1,,
0010038483,0000000,1,,
0010038462,0000010,1,,
0010038461,0000001,1,,
0010038460,0000010,1,,
0010038459,0000010,1,,
0010038458,0000010,1,,
0010038457,0000010,1,,
0010038454,0000003,1,,
0010038453,0000008,1,,
0010038452,0000000,1,,
0010038451,0000594,1,,
0010038450,0000005,1,,
0010038449,0000000,1,,
0010038448,0000002,1,,
0010038447,0000000,1,,
0010038446,0000002,1,,
0010038445,0000002,1,,
0010038444,0000005,1,,
0010038443,0000005,1,,
0010038441,0000006,1,,
0010038438,0000005,1,,
0010038437,0000078,1,,
0010038436,0000004,1,,
0010038434,0000008,1,,
0010038433,0000005,1,,
0010038407,0000126,1,,
0010038401,0000020,1,,
0010038397,0000000,1,,
0010038395,0000000,1,,
0010038394,0000000,1,,
0010038391,0000000,1,,
0010038389,0000000,1,,
0010038388,0000000,1,,
0010038387,0000000,1,,
0010038386,0000000,1,,
0010038385,0000000,1,,
0010038379,0000008,1,,
0010038370,0000000,1,,
0010038369,0000000,1,,
0010038368,0000000,1,,
0010038367,0000000,1,,
0010038366,0000000,1,,
0010038364,0000000,1,,
0010038363,0000000,1,,
0010038362,0000000,1,,
0010038361,0000000,1,,
0010038360,0000000,1,,
0010038359,0000000,1,,
0010038358,0000000,1,,
0010038357,0000000,1,,
0010038356,0000000,1,,
0010038355,0000000,1,,
0010038354,0000000,1,,
0010038353,0000000,1,,
0010038352,0000000,1,,
0010038351,0000000,1,,
0010038350,0000000,1,,
0010038349,0000000,1,,
0010038348,0000000,1,,
0010038347,0000000,1,,
0010038346,0000000,1,,
0010038345,0000000,1,,
0010038344,0000000,1,,
0010038343,0000000,1,,
0010038340,0000000,1,,
0010038339,0000000,1,,
0010038338,0000000,1,,
0010038337,0000000,1,,
0010038336,0000000,1,,
0010038335,0000000,1,,
0010038334,0000000,1,,
0010038333,0000000,1,,
0010038332,0000000,1,,
0010038331,0000000,1,,
0010038330,0000000,1,,
0010038329,0000000,1,,
0010038328,0000000,1,,
0010038327,0000000,1,,
0010038326,0000000,1,,
0010038325,0000000,1,,
0010038324,0000000,1,,
0010038323,0000000,1,,
0010038322,0000000,1,,
0010038321,0000000,1,,
0010038320,0000000,1,,
0010038319,0000000,1,,
0010038318,0000000,1,,
0010038317,0000000,1,,
0010038316,0000000,1,,
0010038315,0000000,1,,
0010038309,0000001,1,,
0010038308,0000007,1,,
0010038307,0000001,1,,
0010038306,0000001,1,,
0010038305,0000001,1,,
0010038304,0000005,1,,
0010038303,0000001,1,,
0010038302,0000001,1,,
0010038301,0000001,1,,
0010038300,0000001,1,,
0010038299,0000001,1,,
0010038298,0000001,1,,
0010038296,0000012,1,,
0010038295,0000012,1,,
0010038294,0000003,1,,
0010038293,0000002,1,,
0010038292,0000003,1,,
0010038290,0000010,1,,
0010038289,0000005,1,,
0010038288,0000000,1,,
0010038287,0000005,1,,
0010038280,0000002,1,,
0010038277,0000012,1,,
0010038274,0000002,1,,
0010038272,0000003,1,,
0010038271,0000000,1,,
0010038268,0000003,1,,
0010038267,0000007,1,,
0010038262,0000003,1,,
0010038259,0000008,1,,
0010038258,0000011,1,,
0010038253,0000002,1,,
0010038252,0000021,1,,
0010038251,0000003,1,,
0010038250,0000005,1,,
0010038249,0000005,1,,
0010038247,0000001,1,,
0010038246,0000005,1,,
0010038245,0000003,1,,
0010038244,0000002,1,,
0010038243,0000002,1,,
0010038240,0000005,1,,
0010038239,0000002,1,,
0010038238,0000005,1,,
0010038237,0000005,1,,
0010038236,0000005,1,,
0010038234,0000001,1,,
0010038233,0000001,1,,
0010038232,0000002,1,,
0010038231,0000002,1,,
0010038230,0000001,1,,
0010038172,0000000,1,,
0010038171,0000000,1,,
0010038170,0000000,1,,
0010038169,0000000,1,,
0010038168,0000000,1,,
0010038167,0000000,1,,
0010038166,0000000,1,,
0010038165,0000000,1,,
0010038164,0000000,1,,
0010038163,0000000,1,,
0010038162,0000035,1,,
0010038150,0000015,1,,
0010038138,0000057,1,,
0010038136,0000017,1,,
0010038069,0000008,1,,
0010038031,0000000,1,,
0010038030,0000005,1,,
0010038029,0000005,1,,
0010038028,0000005,1,,
0010038021,0000002,1,,
0010037961,0000020,1,,
0010037960,0000010,1,,
0010037959,0000005,1,,
0010037958,0000005,1,,
0010037957,0000005,1,,
0010037951,0001001,1,,
0010037929,0000010,1,,
0010037819,0000005,1,,
0010037817,0000010,1,,
0010037816,0000020,1,,
0010037815,0000000,1,,
0010037814,0000024,1,,
0010037813,0000040,1,,
0010037812,0000010,1,,
0010037811,0000044,1,,
0010037740,0000005,1,,
0010037686,0000010,1,,
0010037685,0000080,1,,
0010037684,0000010,1,,
0010037682,0000000,1,,
0010037680,0000007,1,,
0010037679,0000029,1,,
0010037676,0000000,1,,
0010037675,0000000,1,,
0010037674,0000021,1,,
0010037673,0000006,1,,
0010037672,0000009,1,,
0010037671,0000004,1,,
0010037669,0000000,1,,
0010037668,0000051,1,,
0010037633,0000015,1,,
0010037632,0000010,1,,
0010037631,0000000,1,,
0010037630,0000011,2,,
0010037630,0000008,2,,
0010037627,0000054,1,,
0010037626,0000060,1,,
0010037625,0000036,1,,
0010037624,0000018,1,,
0010037623,0000002,2,,
0010037623,0000027,2,,
0010037622,0000019,1,,
0010037621,0000029,1,,
0010037620,0000026,1,,
0010037618,0000024,1,,
0010037617,0000043,1,,
0010037616,0000020,1,,
0010037615,0000003,2,,
0010037615,0000018,2,,
0010037614,0000009,1,,
0010037613,0000005,1,,
0010037612,0000009,1,,
0010037611,0000005,1,,
0010037610,0000017,1,,
0010037608,0000016,1,,
0010037606,0000004,1,,
0010037605,0000016,1,,
0010037604,0000006,1,,
0010037603,0000005,1,,
0010037602,0000001,1,,
0010037601,0000006,1,,
0010037600,0000015,1,,
0010037595,0000012,1,,
0010037594,0000021,1,,
0010037593,0000066,1,,
0010037577,0000010,1,,
0010037530,0000008,1,,
0010037529,0000008,1,,
0010037528,0000008,1,,
0010037527,0000008,1,,
0010037526,0000008,1,,
0010037524,0000008,1,,
0010037523,0000008,1,,
0010037522,0000008,1,,
0010037521,0000008,1,,
0010037520,0000008,1,,
0010037519,0000008,1,,
0010037518,0000028,1,,
0010037517,0000003,1,,
0010037516,0000008,1,,
0010037515,0000009,1,,
0010037514,0000008,1,,
0010037513,0000008,1,,
0010037512,0000000,1,,
0010037511,0000000,1,,
0010037510,0000000,1,,
0010037402,0000019,1,,
0010037401,0000016,1,,
0010037400,0000006,1,,
0010037398,0000005,1,,
0010037397,0000302,1,,
0010037396,0000000,1,,
0010037395,0000017,1,,
0010037394,0000001,1,,
0010037393,0000250,1,,
0010037392,0000018,1,,
0010037389,0000000,1,,
0010037388,0000000,1,,
0010037387,0000000,1,,
0010037386,0000000,1,,
0010037378,0000000,1,,
0010037377,0000000,1,,
0010037376,0000000,1,,
0010037375,0000000,1,,
0010037374,0000000,1,,
0010037373,0000000,1,,
0010037372,0000000,1,,
0010037371,0000000,1,,
0010037369,0000000,1,,
0010037368,0000000,1,,
0010037367,0000000,1,,
0010037366,0000000,1,,
0010037351,0000000,1,,
0010037350,0000000,1,,
0010037349,0000000,1,,
0010037347,0000000,1,,
0010037346,0000000,1,,
0010037345,0000000,1,,
0010037344,0000000,1,,
0010037343,0000000,1,,
0010037342,0000000,1,,
0010037338,0000000,1,,
0010037337,0000000,1,,
0010037331,0000010,1,,
0010037330,0000011,1,,
0010037329,0000000,1,,
0010037328,0000000,1,,
0010037200,0000428,1,,
0010037193,0000006,1,,
0010037191,0000000,1,,
0010037190,0000000,1,,
0010037188,0000000,1,,
0010037186,0000000,1,,
0010037183,0000000,1,,
0010037182,0000000,1,,
0010037181,0000000,1,,
0010037180,0000000,1,,
0010037179,0000000,1,,
0010037178,0000000,1,,
0010037177,0000000,1,,
0010037176,0000000,1,,
0010037175,0000000,1,,
0010037174,0000000,1,,
0010037173,0000000,1,,
0010037171,0000000,1,,
0010037170,0000000,1,,
0010037133,0000000,1,,
0010037131,0000000,1,,
0010037129,0000010,1,,
0010036851,0000005,1,,
0010036850,0000005,1,,
0010036849,0000005,1,,
0010036848,0000004,1,,
0010036847,0000005,1,,
0010036846,0000010,1,,
0010036845,0000018,1,,
0010036844,0000020,1,,
0010036842,0000010,1,,
0010036841,0000012,1,,
0010036839,0000010,1,,
0010036838,0000007,1,,
0010036837,0000015,1,,
0010036836,0000020,1,,
0010036835,0000022,1,,
0010036818,0000000,1,,
0010036817,0000000,1,,
0010036816,0000000,1,,
0010036815,0000000,1,,
0010036814,0000023,1,,
0010036813,0000074,1,,
0010036812,0000109,1,,
0010036811,0000800,1,,
0010036810,0000050,1,,
0010036809,0000063,1,,
0010036808,0000063,1,,
0010036807,0000009,1,,
0010036806,0000033,1,,
0010036805,0000090,1,,
0010036804,0000087,1,,
0010036803,0000039,1,,
0010036802,0000174,1,,
0010036801,0000107,1,,
0010036800,0000743,1,,
0010036798,0000006,1,,
0010036797,0000034,1,,
0010036796,0000014,1,,
0010036795,0000017,1,,
0010036794,0000011,1,,
0010036793,0000011,1,,
0010036792,0000004,1,,
0010036791,0000010,1,,
0010036790,0000009,1,,
0010036789,0000016,1,,
0010036788,0000000,1,,
0010036787,0000023,1,,
0010036768,0000010,1,,
0010036765,0000036,1,,
0010036764,0000001,2,,
0010036764,0000012,2,,
0010036763,0000001,1,,
0010036762,0000011,1,,
0010036761,0000009,1,,
0010036760,0000010,1,,
0010036759,0000001,1,,
0010036758,0000039,1,,
0010036757,0000000,1,,
0010036754,0000009,1,,
0010036753,0000009,1,,
0010036752,0000009,1,,
0010036751,0000016,1,,
0010036745,0000020,1,,
0010036744,0000011,1,,
0010036743,0000067,1,,
0010036737,0000209,1,,
0010036736,0000036,1,,
0010036735,0000095,1,,
0010036734,0000036,1,,
0010036731,0000005,1,,
0010036730,0000014,1,,
0010036729,0000002,1,,
0010036728,0000006,1,,
0010036727,0000007,1,,
0010036722,0000013,1,,
0010036721,0000020,1,,
0010036720,0000010,1,,
0010036717,0000008,1,,
0010036716,0000010,1,,
0010036712,0000045,1,,
0010036709,0000016,1,,
0010036708,0000015,1,,
0010036707,0000012,1,,
0010036706,0000022,1,,
0010036705,0000013,1,,
0010036703,0000020,1,,
0010036701,0000005,1,,
0010036699,0000005,1,,
0010036698,0000005,1,,
0010036697,0000075,1,,
0010036696,0000058,1,,
0010036695,0000010,1,,
0010036693,0000011,1,,
0010036688,0000000,1,,
0010036687,0000020,1,,
0010036686,0000000,1,,
0010036685,0000018,1,,
0010036683,0000015,1,,
0010036682,0000306,1,,
0010036680,0000000,1,,
0010036679,0000000,1,,
0010036678,0000000,1,,
0010036677,0000000,1,,
0010036676,0000000,1,,
0010036675,0000000,1,,
0010036674,0000000,1,,
0010036673,0000010,1,,
0010036672,0000002,1,,
0010036671,0000067,1,,
0010036670,0000000,1,,
0010036668,0000090,1,,
0010036667,0001448,1,,
0010036666,0000011,1,,
0010036665,0000011,1,,
0010036664,0000010,1,,
0010036663,0000010,1,,
0010036662,0000007,1,,
0010036661,0000014,1,,
0010036660,0000003,1,,
0010036659,0000009,1,,
0010036658,0000009,1,,
0010036657,0000056,1,,
0010036656,0000005,1,,
0010036653,0000011,1,,
0010036652,0000000,1,,
0010036651,0000007,1,,
0010036650,0000005,1,,
0010036649,0000007,1,,
0010036648,0000010,1,,
0010036647,0000007,1,,
0010036646,0000005,1,,
0010036645,0000005,1,,
0010036644,0000010,1,,
0010036643,0000007,1,,
0010036642,0000010,1,,
0010036641,0000016,1,,
0010036640,0000003,1,,
0010036639,0000008,1,,
0010036638,0000006,1,,
0010036637,0000010,1,,
0010036636,0000020,1,,
0010036635,0000007,1,,
0010036634,0000010,1,,
0010036633,0000003,1,,
0010036632,0000006,1,,
0010036630,0000007,1,,
0010036629,0000008,1,,
0010036628,0000020,1,,
0010036627,0000000,1,,
0010036626,0000000,1,,
0010036625,0000000,1,,
0010036624,0000000,1,,
0010036623,0000000,1,,
0010036622,0000000,1,,
0010036621,0000000,1,,
0010036620,0000000,1,,
0010036619,0000000,1,,
0010036618,0000000,1,,
0010036617,0000000,1,,
0010036616,0000000,1,,
0010036615,0000000,1,,
0010036614,0000000,1,,
0010036613,0000000,1,,
